#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                   Branch is nlresp                                  
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : Resonant
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
# DIP band range                                  :   1  10
# DIP band range limits                           :   5   6
# DIP e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# RL vectors in the sum                           :  1837
# [r,Vnl] included                                : yes
# Bands ordered                                   : yes
# Direct v evaluation                             : no
# Approach used                                   : G-space v
# Dipoles computed                                : R V P [G-space]
# Wavefunctions                                   : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
#
#
# [K] Identifier                                  :   589
# [K] Dimension                                   :  2560
# [K] Bands                                       :   1  10
# [K] Exchange res                                : yes
# [K] Correlation res                             : yes
# [K] Kernel`s coupling                           : no
# [K] Exchange cpl                                : no
# [K] Correlation cpl                             : no
# [K] W interaction is bare                       : no
# [K] ALDA kernel in R-space                      : no
# [K] RL vectors exchange                         :   531
# [K] RL vectors correlation                      :   89
# [K] E/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [K] Coupling range                              :   100.000000      100.000000    [o/o]
# [W] Interaction is diagonal                     : no
# [W] Matrix size                                 :   89
# [W] Bands                                       :   1  10
# [W] e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [W] Poles                                       :   100.000000    [o/o]
# [W] RL vectors in the sum                       :  1837
# [W] [r,Vnl] included                            : yes
# [W] Field direction                             :  0.999999975E-5   0.00000000      0.00000000   
# [W] Coulomb Cutoff                              : none
# [W] Hxc Kernel                                  : HARTREE
# [RIM] RL components col                         : 0
# [RIM] Random points col                         : 0
# [SOC] Perturbative SOC                          : no
# [X] Response Kind                               : BAR
#
# Diamagnetic term                                
# Ao                                              :  -9.57197857    [nel]
# A                                               :  -9.61281872    [nel]
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        0.000000           0.868080E-5        1.006249           0.708442E-5        1.005647
        0.002000           0.868129E-5        1.006249           0.708477E-5        1.005647
        0.004000           0.868177E-5        1.006250           0.708513E-5        1.005647
        0.006000           0.868226E-5        1.006250           0.708549E-5        1.005648
        0.008000           0.868274E-5        1.006250           0.708584E-5        1.005648
        0.010000           0.868323E-5        1.006250           0.708620E-5        1.005648
        0.012000           0.868371E-5        1.006250           0.708656E-5        1.005648
        0.014000           0.868419E-5        1.006250           0.708691E-5        1.005648
        0.016000           0.868468E-5        1.006251           0.708727E-5        1.005648
        0.018000           0.868516E-5        1.006251           0.708763E-5        1.005648
        0.020000           0.868565E-5        1.006251           0.708798E-5        1.005649
        0.022000           0.868613E-5        1.006251           0.708834E-5        1.005649
        0.024000           0.868661E-5        1.006251           0.708870E-5        1.005649
        0.026000           0.868710E-5        1.006251           0.708906E-5        1.005649
        0.028000           0.868759E-5        1.006252           0.708941E-5        1.005649
        0.030000           0.868807E-5        1.006252           0.708977E-5        1.005649
        0.032000           0.868855E-5        1.006252           0.709012E-5        1.005649
        0.034000           0.868904E-5        1.006252           0.709048E-5        1.005650
        0.036000           0.868952E-5        1.006252           0.709084E-5        1.005650
        0.038000           0.869001E-5        1.006253           0.709120E-5        1.005650
        0.040000           0.869049E-5        1.006253           0.709155E-5        1.005650
        0.042000           0.869098E-5        1.006253           0.709191E-5        1.005650
        0.044000           0.869146E-5        1.006253           0.709227E-5        1.005650
        0.046000           0.869195E-5        1.006253           0.709262E-5        1.005650
        0.048000           0.869243E-5        1.006253           0.709298E-5        1.005651
        0.050000           0.869292E-5        1.006254           0.709334E-5        1.005651
        0.052000           0.869340E-5        1.006254           0.709370E-5        1.005651
        0.054000           0.869388E-5        1.006254           0.709405E-5        1.005651
        0.056000           0.869437E-5        1.006254           0.709441E-5        1.005651
        0.058000           0.869486E-5        1.006254           0.709477E-5        1.005651
        0.060000           0.869534E-5        1.006254           0.709512E-5        1.005651
        0.062000           0.869583E-5        1.006255           0.709548E-5        1.005652
        0.064000           0.869631E-5        1.006255           0.709584E-5        1.005652
        0.066000           0.869680E-5        1.006255           0.709620E-5        1.005652
        0.068000           0.869728E-5        1.006255           0.709655E-5        1.005652
        0.070000           0.869777E-5        1.006255           0.709691E-5        1.005652
        0.072000           0.869825E-5        1.006256           0.709727E-5        1.005652
        0.074000           0.869874E-5        1.006256           0.709763E-5        1.005652
        0.076000           0.869922E-5        1.006256           0.709798E-5        1.005653
        0.078000           0.869971E-5        1.006256           0.709834E-5        1.005653
        0.080000           0.870020E-5        1.006256           0.709870E-5        1.005653
        0.082000           0.870068E-5        1.006256           0.709906E-5        1.005653
        0.084000           0.870117E-5        1.006256           0.709942E-5        1.005653
        0.086000           0.870165E-5        1.006257           0.709977E-5        1.005653
        0.088000           0.870214E-5        1.006257           0.710013E-5        1.005653
        0.090000           0.870262E-5        1.006257           0.710049E-5        1.005654
        0.092000           0.870311E-5        1.006257           0.710085E-5        1.005654
        0.094000           0.870359E-5        1.006257           0.710120E-5        1.005654
        0.096000           0.870408E-5        1.006258           0.710156E-5        1.005654
        0.098000           0.870457E-5        1.006258           0.710192E-5        1.005654
        0.100000           0.870505E-5        1.006258           0.710228E-5        1.005654
        0.102000           0.870554E-5        1.006258           0.710263E-5        1.005654
        0.104000           0.870602E-5        1.006258           0.710299E-5        1.005655
        0.106000           0.870651E-5        1.006258           0.710335E-5        1.005655
        0.108000           0.870700E-5        1.006259           0.710371E-5        1.005655
        0.110000           0.870748E-5        1.006259           0.710407E-5        1.005655
        0.112000           0.870797E-5        1.006259           0.710442E-5        1.005655
        0.114000           0.870845E-5        1.006259           0.710478E-5        1.005655
        0.116000           0.870894E-5        1.006259           0.710514E-5        1.005655
        0.118000           0.870943E-5        1.006259           0.710550E-5        1.005656
        0.120000           0.870991E-5        1.006260           0.710586E-5        1.005656
        0.122000           0.871040E-5        1.006260           0.710621E-5        1.005656
        0.124000           0.871089E-5        1.006260           0.710657E-5        1.005656
        0.126000           0.871137E-5        1.006260           0.710693E-5        1.005656
        0.128000           0.871186E-5        1.006260           0.710729E-5        1.005656
        0.130000           0.871235E-5        1.006261           0.710765E-5        1.005656
        0.132000           0.871283E-5        1.006261           0.710800E-5        1.005656
        0.134000           0.871332E-5        1.006261           0.710836E-5        1.005657
        0.136000           0.871381E-5        1.006261           0.710872E-5        1.005657
        0.138000           0.871429E-5        1.006261           0.710908E-5        1.005657
        0.140000           0.871478E-5        1.006261           0.710944E-5        1.005657
        0.142000           0.871527E-5        1.006262           0.710980E-5        1.005657
        0.144000           0.871575E-5        1.006262           0.711016E-5        1.005657
        0.146000           0.871624E-5        1.006262           0.711051E-5        1.005658
        0.148000           0.871672E-5        1.006262           0.711087E-5        1.005658
        0.150000           0.871721E-5        1.006262           0.711123E-5        1.005658
        0.152000           0.871770E-5        1.006262           0.711159E-5        1.005658
        0.154000           0.871819E-5        1.006263           0.711195E-5        1.005658
        0.156000           0.871867E-5        1.006263           0.711231E-5        1.005658
        0.158000           0.871916E-5        1.006263           0.711267E-5        1.005658
        0.160000           0.871965E-5        1.006263           0.711302E-5        1.005659
        0.162000           0.872014E-5        1.006263           0.711338E-5        1.005659
        0.164000           0.872062E-5        1.006263           0.711374E-5        1.005659
        0.166000           0.872111E-5        1.006264           0.711410E-5        1.005659
        0.168000           0.872160E-5        1.006264           0.711446E-5        1.005659
        0.170000           0.872208E-5        1.006264           0.711482E-5        1.005659
        0.172000           0.872257E-5        1.006264           0.711518E-5        1.005659
        0.174000           0.872306E-5        1.006264           0.711553E-5        1.005659
        0.176000           0.872355E-5        1.006265           0.711589E-5        1.005660
        0.178000           0.872403E-5        1.006265           0.711625E-5        1.005660
        0.180000           0.872452E-5        1.006265           0.711661E-5        1.005660
        0.182000           0.872501E-5        1.006265           0.711697E-5        1.005660
        0.184000           0.872550E-5        1.006265           0.711733E-5        1.005660
        0.186000           0.872599E-5        1.006265           0.711769E-5        1.005660
        0.188000           0.872647E-5        1.006266           0.711805E-5        1.005661
        0.190000           0.872696E-5        1.006266           0.711841E-5        1.005661
        0.192000           0.872745E-5        1.006266           0.711877E-5        1.005661
        0.194000           0.872794E-5        1.006266           0.711913E-5        1.005661
        0.196000           0.872842E-5        1.006266           0.711948E-5        1.005661
        0.198000           0.872891E-5        1.006266           0.711984E-5        1.005661
        0.200000           0.872940E-5        1.006267           0.712020E-5        1.005661
        0.202000           0.872989E-5        1.006267           0.712056E-5        1.005661
        0.204000           0.873038E-5        1.006267           0.712092E-5        1.005662
        0.206000           0.873086E-5        1.006267           0.712128E-5        1.005662
        0.208000           0.873135E-5        1.006267           0.712164E-5        1.005662
        0.210000           0.873184E-5        1.006267           0.712200E-5        1.005662
        0.212000           0.873233E-5        1.006268           0.712236E-5        1.005662
        0.214000           0.873282E-5        1.006268           0.712272E-5        1.005662
        0.216000           0.873331E-5        1.006268           0.712308E-5        1.005662
        0.218000           0.873379E-5        1.006268           0.712344E-5        1.005663
        0.220000           0.873428E-5        1.006268           0.712380E-5        1.005663
        0.222000           0.873477E-5        1.006269           0.712416E-5        1.005663
        0.224000           0.873526E-5        1.006269           0.712451E-5        1.005663
        0.226000           0.873575E-5        1.006269           0.712487E-5        1.005663
        0.228000           0.873624E-5        1.006269           0.712523E-5        1.005663
        0.230000           0.873672E-5        1.006269           0.712559E-5        1.005664
        0.232000           0.873721E-5        1.006269           0.712595E-5        1.005664
        0.234000           0.873770E-5        1.006270           0.712631E-5        1.005664
        0.236000           0.873819E-5        1.006270           0.712667E-5        1.005664
        0.238000           0.873868E-5        1.006270           0.712703E-5        1.005664
        0.240000           0.873917E-5        1.006270           0.712739E-5        1.005664
        0.242000           0.873966E-5        1.006270           0.712775E-5        1.005664
        0.244000           0.874015E-5        1.006270           0.712811E-5        1.005664
        0.246000           0.874063E-5        1.006271           0.712847E-5        1.005665
        0.248000           0.874112E-5        1.006271           0.712883E-5        1.005665
        0.250000           0.874161E-5        1.006271           0.712919E-5        1.005665
        0.252000           0.874210E-5        1.006271           0.712955E-5        1.005665
        0.254000           0.874259E-5        1.006271           0.712991E-5        1.005665
        0.256000           0.874308E-5        1.006271           0.713027E-5        1.005665
        0.258000           0.874357E-5        1.006272           0.713063E-5        1.005666
        0.260000           0.874406E-5        1.006272           0.713099E-5        1.005666
        0.262000           0.874455E-5        1.006272           0.713135E-5        1.005666
        0.264000           0.874504E-5        1.006272           0.713171E-5        1.005666
        0.266000           0.874553E-5        1.006272           0.713207E-5        1.005666
        0.268000           0.874602E-5        1.006273           0.713243E-5        1.005666
        0.270000           0.874650E-5        1.006273           0.713279E-5        1.005666
        0.272000           0.874699E-5        1.006273           0.713315E-5        1.005666
        0.274000           0.874748E-5        1.006273           0.713351E-5        1.005667
        0.276000           0.874797E-5        1.006273           0.713387E-5        1.005667
        0.278000           0.874846E-5        1.006273           0.713423E-5        1.005667
        0.280000           0.874895E-5        1.006274           0.713459E-5        1.005667
        0.282000           0.874944E-5        1.006274           0.713495E-5        1.005667
        0.284000           0.874993E-5        1.006274           0.713531E-5        1.005667
        0.286000           0.875042E-5        1.006274           0.713567E-5        1.005667
        0.288000           0.875091E-5        1.006274           0.713603E-5        1.005668
        0.290000           0.875140E-5        1.006274           0.713639E-5        1.005668
        0.292000           0.875189E-5        1.006275           0.713675E-5        1.005668
        0.294000           0.875238E-5        1.006275           0.713712E-5        1.005668
        0.296000           0.875287E-5        1.006275           0.713747E-5        1.005668
        0.298000           0.875336E-5        1.006275           0.713784E-5        1.005668
        0.300000           0.875385E-5        1.006275           0.713820E-5        1.005669
        0.302000           0.875434E-5        1.006276           0.713856E-5        1.005669
        0.304000           0.875483E-5        1.006276           0.713892E-5        1.005669
        0.306000           0.875532E-5        1.006276           0.713928E-5        1.005669
        0.308000           0.875581E-5        1.006276           0.713964E-5        1.005669
        0.310000           0.875630E-5        1.006276           0.714000E-5        1.005669
        0.312000           0.875679E-5        1.006276           0.714036E-5        1.005669
        0.314000           0.875728E-5        1.006277           0.714072E-5        1.005669
        0.316000           0.875777E-5        1.006277           0.714108E-5        1.005670
        0.318000           0.875826E-5        1.006277           0.714144E-5        1.005670
        0.320000           0.875875E-5        1.006277           0.714180E-5        1.005670
        0.322000           0.875924E-5        1.006277           0.714216E-5        1.005670
        0.324000           0.875974E-5        1.006277           0.714253E-5        1.005670
        0.326000           0.876022E-5        1.006278           0.714289E-5        1.005670
        0.328000           0.876071E-5        1.006278           0.714325E-5        1.005671
        0.330000           0.876121E-5        1.006278           0.714361E-5        1.005671
        0.332000           0.876170E-5        1.006278           0.714397E-5        1.005671
        0.334000           0.876219E-5        1.006278           0.714433E-5        1.005671
        0.336000           0.876268E-5        1.006279           0.714469E-5        1.005671
        0.338000           0.876317E-5        1.006279           0.714505E-5        1.005671
        0.340000           0.876366E-5        1.006279           0.714541E-5        1.005671
        0.342000           0.876415E-5        1.006279           0.714577E-5        1.005672
