#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                   Branch is nlresp                                  
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : Resonant
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
# DIP band range                                  :    1   60
# DIP band range limits                           :   5   6
# DIP e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# RL vectors in the sum                           :  1837
# [r,Vnl] included                                : yes
# Bands ordered                                   : yes
# Direct v evaluation                             : no
# Approach used                                   : G-space v
# Dipoles computed                                : R V P [G-space]
# Wavefunctions                                   : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
#
#
# [K] Identifier                                  :   483
# [K] Dimension                                   :  28160
# [K] Bands                                       :    1   60
# [K] Exchange res                                : yes
# [K] Correlation res                             : yes
# [K] Kernel`s coupling                           : no
# [K] Exchange cpl                                : no
# [K] Correlation cpl                             : no
# [K] W interaction is bare                       : no
# [K] ALDA kernel in R-space                      : no
# [K] RL vectors exchange                         :   531
# [K] RL vectors correlation                      :   89
# [K] E/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [K] Coupling range                              :   100.000000      100.000000    [o/o]
# [W] Interaction is diagonal                     : no
# [W] Matrix size                                 :   89
# [W] Bands                                       :    1   60
# [W] e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [W] Poles                                       :   100.000000    [o/o]
# [W] RL vectors in the sum                       :  1837
# [W] [r,Vnl] included                            : yes
# [W] Field direction                             :  0.999999975E-5   0.00000000      0.00000000   
# [W] Coulomb Cutoff                              : none
# [W] Hxc Kernel                                  : HARTREE
# [RIM] RL components col                         : 0
# [RIM] Random points col                         : 0
# [SOC] Perturbative SOC                          : no
# [X] Response Kind                               : BAR
#
# Diamagnetic term                                
# Ao                                              :  -8.88480473    [nel]
# A                                               :  -9.01048279    [nel]
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        0.000000           0.144810E-4        1.011417           0.112587E-4        1.010074
        0.002000           0.144817E-4        1.011417           0.112592E-4        1.010074
        0.004000           0.144825E-4        1.011417           0.112598E-4        1.010074
        0.006000           0.144832E-4        1.011418           0.112603E-4        1.010075
        0.008000           0.144840E-4        1.011418           0.112608E-4        1.010075
        0.010000           0.144848E-4        1.011418           0.112613E-4        1.010075
        0.012000           0.144855E-4        1.011418           0.112619E-4        1.010075
        0.014000           0.144863E-4        1.011419           0.112624E-4        1.010075
        0.016000           0.144871E-4        1.011419           0.112629E-4        1.010076
        0.018000           0.144878E-4        1.011419           0.112634E-4        1.010076
        0.020000           0.144886E-4        1.011420           0.112640E-4        1.010076
        0.022000           0.144893E-4        1.011420           0.112645E-4        1.010076
        0.024000           0.144901E-4        1.011420           0.112650E-4        1.010077
        0.026000           0.144909E-4        1.011420           0.112655E-4        1.010077
        0.028000           0.144916E-4        1.011421           0.112660E-4        1.010077
        0.030000           0.144924E-4        1.011421           0.112666E-4        1.010077
        0.032000           0.144931E-4        1.011421           0.112671E-4        1.010077
        0.034000           0.144939E-4        1.011422           0.112676E-4        1.010078
        0.036000           0.144947E-4        1.011422           0.112681E-4        1.010078
        0.038000           0.144954E-4        1.011422           0.112687E-4        1.010078
        0.040000           0.144962E-4        1.011422           0.112692E-4        1.010078
        0.042000           0.144970E-4        1.011423           0.112697E-4        1.010079
        0.044000           0.144977E-4        1.011423           0.112702E-4        1.010079
        0.046000           0.144985E-4        1.011423           0.112708E-4        1.010079
        0.048000           0.144992E-4        1.011424           0.112713E-4        1.010079
        0.050000           0.145000E-4        1.011424           0.112718E-4        1.010080
        0.052000           0.145008E-4        1.011424           0.112723E-4        1.010080
        0.054000           0.145015E-4        1.011424           0.112728E-4        1.010080
        0.056000           0.145023E-4        1.011425           0.112734E-4        1.010080
        0.058000           0.145031E-4        1.011425           0.112739E-4        1.010080
        0.060000           0.145038E-4        1.011425           0.112744E-4        1.010081
        0.062000           0.145046E-4        1.011426           0.112749E-4        1.010081
        0.064000           0.145053E-4        1.011426           0.112755E-4        1.010081
        0.066000           0.145061E-4        1.011426           0.112760E-4        1.010081
        0.068000           0.145069E-4        1.011426           0.112765E-4        1.010082
        0.070000           0.145076E-4        1.011427           0.112770E-4        1.010082
        0.072000           0.145084E-4        1.011427           0.112776E-4        1.010082
        0.074000           0.145092E-4        1.011427           0.112781E-4        1.010082
        0.076000           0.145099E-4        1.011428           0.112786E-4        1.010082
        0.078000           0.145107E-4        1.011428           0.112791E-4        1.010083
        0.080000           0.145114E-4        1.011428           0.112796E-4        1.010083
        0.082000           0.145122E-4        1.011428           0.112801E-4        1.010083
        0.084000           0.145130E-4        1.011429           0.112807E-4        1.010083
        0.086000           0.145137E-4        1.011429           0.112812E-4        1.010084
        0.088000           0.145145E-4        1.011429           0.112817E-4        1.010084
        0.090000           0.145153E-4        1.011430           0.112823E-4        1.010084
        0.092000           0.145160E-4        1.011430           0.112828E-4        1.010084
        0.094000           0.145168E-4        1.011430           0.112833E-4        1.010085
        0.096000           0.145175E-4        1.011431           0.112838E-4        1.010085
        0.098000           0.145183E-4        1.011431           0.112844E-4        1.010085
        0.100000           0.145191E-4        1.011431           0.112849E-4        1.010085
        0.102000           0.145198E-4        1.011431           0.112854E-4        1.010085
        0.104000           0.145206E-4        1.011432           0.112859E-4        1.010086
        0.106000           0.145214E-4        1.011432           0.112865E-4        1.010086
        0.108000           0.145221E-4        1.011432           0.112870E-4        1.010086
        0.110000           0.145229E-4        1.011433           0.112875E-4        1.010086
        0.112000           0.145237E-4        1.011433           0.112880E-4        1.010087
        0.114000           0.145244E-4        1.011433           0.112886E-4        1.010087
        0.116000           0.145252E-4        1.011433           0.112891E-4        1.010087
        0.118000           0.145260E-4        1.011434           0.112896E-4        1.010087
        0.120000           0.145267E-4        1.011434           0.112901E-4        1.010087
        0.122000           0.145275E-4        1.011434           0.112907E-4        1.010088
        0.124000           0.145283E-4        1.011435           0.112912E-4        1.010088
        0.126000           0.145290E-4        1.011435           0.112917E-4        1.010088
        0.128000           0.145298E-4        1.011435           0.112922E-4        1.010088
        0.130000           0.145305E-4        1.011436           0.112927E-4        1.010089
        0.132000           0.145313E-4        1.011436           0.112933E-4        1.010089
        0.134000           0.145321E-4        1.011436           0.112938E-4        1.010089
        0.136000           0.145328E-4        1.011436           0.112943E-4        1.010089
        0.138000           0.145336E-4        1.011437           0.112948E-4        1.010090
        0.140000           0.145344E-4        1.011437           0.112954E-4        1.010090
        0.142000           0.145351E-4        1.011437           0.112959E-4        1.010090
        0.144000           0.145359E-4        1.011438           0.112964E-4        1.010090
        0.146000           0.145367E-4        1.011438           0.112970E-4        1.010090
        0.148000           0.145374E-4        1.011438           0.112975E-4        1.010091
        0.150000           0.145382E-4        1.011438           0.112980E-4        1.010091
        0.152000           0.145390E-4        1.011439           0.112985E-4        1.010091
        0.154000           0.145397E-4        1.011439           0.112991E-4        1.010091
        0.156000           0.145405E-4        1.011439           0.112996E-4        1.010092
        0.158000           0.145413E-4        1.011440           0.113001E-4        1.010092
        0.160000           0.145420E-4        1.011440           0.113006E-4        1.010092
        0.162000           0.145428E-4        1.011440           0.113011E-4        1.010092
        0.164000           0.145436E-4        1.011440           0.113017E-4        1.010092
