#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                   Branch is nlresp                                  
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):  0.577350259     0.577350259     0.577350259    [q->0 direction]
#
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : Resonant
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
# DIP band range                                  :   3   8
# DIP band range limits                           :   5   6
# DIP e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# RL vectors in the sum                           :  1639
# [r,Vnl] included                                : yes
# Bands ordered                                   : yes
# Direct v evaluation                             : no
# Approach used                                   : G-space v
# Dipoles computed                                : R V P [G-space]
# Wavefunctions                                   : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
#
#
# [K] Identifier                                  :   9606
# [K] Dimension                                   :  18432
# [K] Bands                                       :   3   8
# [K] Exchange res                                : yes
# [K] Correlation res                             : yes
# [K] Kernel`s coupling                           : no
# [K] Exchange cpl                                : no
# [K] Correlation cpl                             : no
# [K] W interaction is bare                       : no
# [K] ALDA kernel in R-space                      : no
# [K] RL vectors exchange                         :  169
# [K] RL vectors correlation                      :   89
# [K] E/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [K] Coupling range                              :   100.000000      100.000000    [o/o]
# [W] Interaction is diagonal                     : no
# [W] Matrix size                                 :   89
# [W] Bands                                       :   1  30
# [W] e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [W] Poles                                       :   100.000000    [o/o]
# [W] RL vectors in the sum                       :  1639
# [W] [r,Vnl] included                            : yes
# [W] Field direction                             :  0.999999975E-5   0.00000000      0.00000000   
# [W] Coulomb Cutoff                              : none
# [W] Hxc Kernel                                  : HARTREE
# [RIM] RL components col                         : 0
# [RIM] Random points col                         : 0
# [SOC] Perturbative SOC                          : no
# [X] Response Kind                               : bar
#
# Diamagnetic term                                
# Ao                                              :  -8.69380188    [nel]
# A                                               :  -8.96338749    [nel]
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        5.000000           0.008009           1.605410           0.003140           1.394531
        5.037593           0.008099           1.608436           0.003160           1.395715
        5.075188           0.008190           1.611496           0.003181           1.396907
        5.112782           0.008283           1.614591           0.003201           1.398106
        5.150376           0.008378           1.617721           0.003222           1.399313
        5.187970           0.008474           1.620888           0.003243           1.400529
        5.225564           0.008572           1.624090           0.003265           1.401752
        5.263157           0.008672           1.627330           0.003286           1.402983
        5.300752           0.008774           1.630607           0.003308           1.404222
        5.338346           0.008878           1.633924           0.003330           1.405470
        5.375940           0.008984           1.637280           0.003352           1.406726
        5.413534           0.009092           1.640675           0.003375           1.407990
        5.451128           0.009201           1.644112           0.003398           1.409263
        5.488721           0.009314           1.647590           0.003421           1.410545
        5.526316           0.009428           1.651111           0.003444           1.411835
        5.563910           0.009544           1.654675           0.003467           1.413134
        5.601503           0.009663           1.658283           0.003491           1.414442
        5.639097           0.009784           1.661936           0.003515           1.415758
        5.676692           0.009908           1.665636           0.003540           1.417084
        5.714285           0.010034           1.669382           0.003564           1.418419
        5.751880           0.010163           1.673176           0.003589           1.419763
        5.789474           0.010295           1.677019           0.003614           1.421117
        5.827067           0.010429           1.680912           0.003639           1.422480
        5.864661           0.010566           1.684856           0.003665           1.423853
        5.902255           0.010706           1.688852           0.003691           1.425235
        5.939849           0.010849           1.692901           0.003717           1.426628
        5.977444           0.010995           1.697004           0.003744           1.428030
        6.015037           0.011145           1.701163           0.003771           1.429442
        6.052631           0.011297           1.705378           0.003798           1.430865
        6.090225           0.011453           1.709651           0.003825           1.432297
        6.127820           0.011613           1.713984           0.003853           1.433740
        6.165413           0.011776           1.718377           0.003881           1.435194
        6.203007           0.011943           1.722832           0.003910           1.436658
        6.240601           0.012113           1.727350           0.003939           1.438133
        6.278195           0.012288           1.731933           0.003968           1.439619
        6.315789           0.012466           1.736582           0.003997           1.441116
        6.353383           0.012649           1.741299           0.004027           1.442624
        6.390977           0.012837           1.746086           0.004057           1.444143
        6.428571           0.013028           1.750943           0.004088           1.445674
        6.466165           0.013225           1.755874           0.004119           1.447216
        6.503759           0.013426           1.760878           0.004150           1.448770
        6.541353           0.013632           1.765960           0.004182           1.450336
        6.578947           0.013843           1.771120           0.004214           1.451914
        6.616541           0.014060           1.776360           0.004247           1.453504
        6.654135           0.014282           1.781682           0.004280           1.455106
        6.691729           0.014510           1.787089           0.004313           1.456721
        6.729323           0.014743           1.792582           0.004347           1.458349
        6.766917           0.014983           1.798164           0.004381           1.459988
        6.804511           0.015229           1.803837           0.004415           1.461642
        6.842104           0.015482           1.809603           0.004450           1.463308
        6.879699           0.015742           1.815466           0.004486           1.464987
        6.917293           0.016008           1.821428           0.004522           1.466680
        6.954887           0.016282           1.827491           0.004558           1.468386
        6.992481           0.016564           1.833657           0.004595           1.470106
