#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                   Branch is nlresp                                  
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : Resonant
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
# DIP band range                                  :   1  10
# DIP band range limits                           :   5   6
# DIP e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# RL vectors in the sum                           :  1837
# [r,Vnl] included                                : yes
# Bands ordered                                   : yes
# Direct v evaluation                             : no
# Approach used                                   : G-space v
# Dipoles computed                                : R V P [G-space]
# Wavefunctions                                   : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
#
#
# [K] Identifier                                  :   8324
# [K] Dimension                                   :  13720
# [K] Bands                                       :   1  10
# [K] Exchange res                                : yes
# [K] Correlation res                             : yes
# [K] Kernel`s coupling                           : no
# [K] Exchange cpl                                : no
# [K] Correlation cpl                             : no
# [K] W interaction is bare                       : no
# [K] ALDA kernel in R-space                      : no
# [K] RL vectors exchange                         :   531
# [K] RL vectors correlation                      :   89
# [K] E/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [K] Coupling range                              :   100.000000      100.000000    [o/o]
# [W] Interaction is diagonal                     : no
# [W] Matrix size                                 :   89
# [W] Bands                                       :   1  10
# [W] e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [W] Poles                                       :   100.000000    [o/o]
# [W] RL vectors in the sum                       :  1837
# [W] [r,Vnl] included                            : yes
# [W] Field direction                             :  0.999999975E-5   0.00000000      0.00000000   
# [W] Coulomb Cutoff                              : none
# [W] Hxc Kernel                                  : HARTREE
# [RIM] RL components col                         : 0
# [RIM] Random points col                         : 0
# [SOC] Perturbative SOC                          : no
# [X] Response Kind                               : BAR
#
# Diamagnetic term                                
# Ao                                              :  -9.57401180    [nel]
# A                                               :  -9.61565018    [nel]
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        0.000000           0.895664E-5        1.006365           0.727234E-5        1.005737
        0.002000           0.895714E-5        1.006365           0.727272E-5        1.005737
        0.004000           0.895765E-5        1.006365           0.727309E-5        1.005737
        0.006000           0.895815E-5        1.006365           0.727345E-5        1.005738
        0.008000           0.895866E-5        1.006365           0.727383E-5        1.005738
        0.010000           0.895916E-5        1.006366           0.727420E-5        1.005738
        0.012000           0.895967E-5        1.006366           0.727457E-5        1.005738
        0.014000           0.896018E-5        1.006366           0.727493E-5        1.005738
        0.016000           0.896068E-5        1.006366           0.727531E-5        1.005738
        0.018000           0.896119E-5        1.006366           0.727568E-5        1.005738
        0.020000           0.896170E-5        1.006366           0.727604E-5        1.005739
        0.022000           0.896220E-5        1.006367           0.727642E-5        1.005739
        0.024000           0.896271E-5        1.006367           0.727679E-5        1.005739
        0.026000           0.896321E-5        1.006367           0.727716E-5        1.005739
        0.028000           0.896372E-5        1.006367           0.727753E-5        1.005739
        0.030000           0.896423E-5        1.006367           0.727790E-5        1.005739
        0.032000           0.896473E-5        1.006368           0.727827E-5        1.005739
        0.034000           0.896524E-5        1.006368           0.727863E-5        1.005740
        0.036000           0.896575E-5        1.006368           0.727900E-5        1.005740
        0.038000           0.896625E-5        1.006368           0.727938E-5        1.005740
        0.040000           0.896676E-5        1.006368           0.727975E-5        1.005740
        0.042000           0.896727E-5        1.006369           0.728012E-5        1.005740
        0.044000           0.896778E-5        1.006369           0.728049E-5        1.005740
        0.046000           0.896828E-5        1.006369           0.728086E-5        1.005741
        0.048000           0.896879E-5        1.006369           0.728123E-5        1.005741
        0.050000           0.896930E-5        1.006369           0.728160E-5        1.005741
        0.052000           0.896980E-5        1.006369           0.728197E-5        1.005741
        0.054000           0.897031E-5        1.006370           0.728234E-5        1.005741
        0.056000           0.897082E-5        1.006370           0.728271E-5        1.005741
        0.058000           0.897132E-5        1.006370           0.728308E-5        1.005741
        0.060000           0.897183E-5        1.006370           0.728345E-5        1.005741
        0.062000           0.897234E-5        1.006370           0.728383E-5        1.005742
        0.064000           0.897285E-5        1.006370           0.728420E-5        1.005742
        0.066000           0.897335E-5        1.006371           0.728457E-5        1.005742
        0.068000           0.897386E-5        1.006371           0.728494E-5        1.005742
        0.070000           0.897437E-5        1.006371           0.728531E-5        1.005742
        0.072000           0.897488E-5        1.006371           0.728568E-5        1.005742
        0.074000           0.897538E-5        1.006371           0.728605E-5        1.005743
        0.076000           0.897589E-5        1.006371           0.728642E-5        1.005743
        0.078000           0.897640E-5        1.006372           0.728679E-5        1.005743
        0.080000           0.897690E-5        1.006372           0.728716E-5        1.005743
        0.082000           0.897741E-5        1.006372           0.728753E-5        1.005743
        0.084000           0.897792E-5        1.006372           0.728790E-5        1.005743
        0.086000           0.897843E-5        1.006372           0.728827E-5        1.005743
        0.088000           0.897894E-5        1.006373           0.728864E-5        1.005744
        0.090000           0.897944E-5        1.006373           0.728902E-5        1.005744
        0.092000           0.897995E-5        1.006373           0.728939E-5        1.005744
        0.094000           0.898046E-5        1.006373           0.728976E-5        1.005744
        0.096000           0.898097E-5        1.006373           0.729013E-5        1.005744
        0.098000           0.898148E-5        1.006374           0.729050E-5        1.005744
        0.100000           0.898198E-5        1.006374           0.729087E-5        1.005744
        0.102000           0.898249E-5        1.006374           0.729124E-5        1.005745
        0.104000           0.898300E-5        1.006374           0.729161E-5        1.005745
        0.106000           0.898351E-5        1.006374           0.729199E-5        1.005745
        0.108000           0.898401E-5        1.006374           0.729236E-5        1.005745
        0.110000           0.898452E-5        1.006375           0.729273E-5        1.005745
        0.112000           0.898503E-5        1.006375           0.729310E-5        1.005745
        0.114000           0.898554E-5        1.006375           0.729347E-5        1.005745
        0.116000           0.898605E-5        1.006375           0.729384E-5        1.005746
        0.118000           0.898656E-5        1.006375           0.729421E-5        1.005746
        0.120000           0.898707E-5        1.006375           0.729458E-5        1.005746
        0.122000           0.898757E-5        1.006376           0.729496E-5        1.005746
        0.124000           0.898808E-5        1.006376           0.729533E-5        1.005746
        0.126000           0.898859E-5        1.006376           0.729570E-5        1.005746
        0.128000           0.898910E-5        1.006376           0.729607E-5        1.005746
        0.130000           0.898961E-5        1.006376           0.729644E-5        1.005747
        0.132000           0.899012E-5        1.006377           0.729681E-5        1.005747
        0.134000           0.899062E-5        1.006377           0.729719E-5        1.005747
        0.136000           0.899113E-5        1.006377           0.729755E-5        1.005747
        0.138000           0.899164E-5        1.006377           0.729793E-5        1.005747
        0.140000           0.899215E-5        1.006377           0.729830E-5        1.005747
        0.142000           0.899266E-5        1.006377           0.729867E-5        1.005748
        0.144000           0.899317E-5        1.006378           0.729904E-5        1.005748
        0.146000           0.899368E-5        1.006378           0.729941E-5        1.005748
        0.148000           0.899419E-5        1.006378           0.729979E-5        1.005748
        0.150000           0.899470E-5        1.006378           0.730016E-5        1.005748
        0.152000           0.899521E-5        1.006378           0.730053E-5        1.005748
        0.154000           0.899572E-5        1.006379           0.730091E-5        1.005748
        0.156000           0.899623E-5        1.006379           0.730128E-5        1.005749
        0.158000           0.899673E-5        1.006379           0.730165E-5        1.005749
        0.160000           0.899724E-5        1.006379           0.730202E-5        1.005749
        0.162000           0.899775E-5        1.006379           0.730239E-5        1.005749
        0.164000           0.899826E-5        1.006379           0.730277E-5        1.005749
        0.166000           0.899877E-5        1.006380           0.730314E-5        1.005749
        0.168000           0.899928E-5        1.006380           0.730351E-5        1.005749
        0.170000           0.899979E-5        1.006380           0.730388E-5        1.005750
        0.172000           0.900030E-5        1.006380           0.730426E-5        1.005750
        0.174000           0.900081E-5        1.006380           0.730463E-5        1.005750
        0.176000           0.900132E-5        1.006381           0.730500E-5        1.005750
        0.178000           0.900183E-5        1.006381           0.730537E-5        1.005750
        0.180000           0.900234E-5        1.006381           0.730574E-5        1.005750
        0.182000           0.900285E-5        1.006381           0.730612E-5        1.005750
        0.184000           0.900336E-5        1.006381           0.730648E-5        1.005751
        0.186000           0.900387E-5        1.006381           0.730686E-5        1.005751
        0.188000           0.900438E-5        1.006382           0.730724E-5        1.005751
        0.190000           0.900489E-5        1.006382           0.730760E-5        1.005751
        0.192000           0.900540E-5        1.006382           0.730798E-5        1.005751
        0.194000           0.900591E-5        1.006382           0.730835E-5        1.005751
        0.196000           0.900642E-5        1.006382           0.730872E-5        1.005751
        0.198000           0.900693E-5        1.006382           0.730910E-5        1.005752
        0.200000           0.900744E-5        1.006383           0.730947E-5        1.005752
        0.202000           0.900795E-5        1.006383           0.730984E-5        1.005752
        0.204000           0.900846E-5        1.006383           0.731022E-5        1.005752
        0.206000           0.900897E-5        1.006383           0.731059E-5        1.005752
        0.208000           0.900948E-5        1.006383           0.731096E-5        1.005752
        0.210000           0.900999E-5        1.006384           0.731133E-5        1.005752
        0.212000           0.901050E-5        1.006384           0.731170E-5        1.005753
        0.214000           0.901101E-5        1.006384           0.731207E-5        1.005753
        0.216000           0.901152E-5        1.006384           0.731245E-5        1.005753
        0.218000           0.901203E-5        1.006384           0.731282E-5        1.005753
        0.220000           0.901254E-5        1.006384           0.731320E-5        1.005753
        0.222000           0.901305E-5        1.006385           0.731357E-5        1.005753
        0.224000           0.901357E-5        1.006385           0.731394E-5        1.005754
        0.226000           0.901407E-5        1.006385           0.731431E-5        1.005754
        0.228000           0.901458E-5        1.006385           0.731469E-5        1.005754
        0.230000           0.901510E-5        1.006385           0.731506E-5        1.005754
        0.232000           0.901561E-5        1.006386           0.731543E-5        1.005754
        0.234000           0.901612E-5        1.006386           0.731580E-5        1.005754
        0.236000           0.901663E-5        1.006386           0.731618E-5        1.005754
        0.238000           0.901714E-5        1.006386           0.731655E-5        1.005754
        0.240000           0.901765E-5        1.006386           0.731692E-5        1.005755
        0.242000           0.901816E-5        1.006387           0.731730E-5        1.005755
        0.244000           0.901867E-5        1.006387           0.731767E-5        1.005755
        0.246000           0.901919E-5        1.006387           0.731805E-5        1.005755
        0.248000           0.901969E-5        1.006387           0.731842E-5        1.005755
        0.250000           0.902021E-5        1.006387           0.731879E-5        1.005755
        0.252000           0.902072E-5        1.006387           0.731916E-5        1.005756
        0.254000           0.902123E-5        1.006388           0.731954E-5        1.005756
        0.256000           0.902174E-5        1.006388           0.731991E-5        1.005756
        0.258000           0.902225E-5        1.006388           0.732029E-5        1.005756
        0.260000           0.902276E-5        1.006388           0.732066E-5        1.005756
        0.262000           0.902328E-5        1.006388           0.732103E-5        1.005756
        0.264000           0.902378E-5        1.006388           0.732141E-5        1.005756
        0.266000           0.902430E-5        1.006389           0.732178E-5        1.005757
        0.268000           0.902481E-5        1.006389           0.732215E-5        1.005757
        0.270000           0.902532E-5        1.006389           0.732253E-5        1.005757
        0.272000           0.902583E-5        1.006389           0.732290E-5        1.005757
        0.274000           0.902634E-5        1.006389           0.732328E-5        1.005757
        0.276000           0.902685E-5        1.006389           0.732365E-5        1.005757
        0.278000           0.902737E-5        1.006390           0.732402E-5        1.005757
        0.280000           0.902788E-5        1.006390           0.732440E-5        1.005758
        0.282000           0.902839E-5        1.006390           0.732477E-5        1.005758
        0.284000           0.902890E-5        1.006390           0.732514E-5        1.005758
        0.286000           0.902942E-5        1.006390           0.732552E-5        1.005758
        0.288000           0.902993E-5        1.006391           0.732589E-5        1.005758
        0.290000           0.903044E-5        1.006391           0.732627E-5        1.005758
        0.292000           0.903095E-5        1.006391           0.732664E-5        1.005759
        0.294000           0.903146E-5        1.006391           0.732702E-5        1.005759
        0.296000           0.903198E-5        1.006391           0.732739E-5        1.005759
        0.298000           0.903249E-5        1.006392           0.732776E-5        1.005759
        0.300000           0.903300E-5        1.006392           0.732813E-5        1.005759
        0.302000           0.903351E-5        1.006392           0.732851E-5        1.005759
        0.304000           0.903403E-5        1.006392           0.732889E-5        1.005759
        0.306000           0.903454E-5        1.006392           0.732926E-5        1.005759
        0.308000           0.903505E-5        1.006392           0.732963E-5        1.005760
        0.310000           0.903556E-5        1.006393           0.733001E-5        1.005760
        0.312000           0.903608E-5        1.006393           0.733038E-5        1.005760
        0.314000           0.903659E-5        1.006393           0.733076E-5        1.005760
        0.316000           0.903710E-5        1.006393           0.733113E-5        1.005760
        0.318000           0.903761E-5        1.006393           0.733151E-5        1.005760
        0.320000           0.903813E-5        1.006394           0.733188E-5        1.005761
        0.322000           0.903864E-5        1.006394           0.733225E-5        1.005761
        0.324000           0.903915E-5        1.006394           0.733263E-5        1.005761
        0.326000           0.903966E-5        1.006394           0.733300E-5        1.005761
        0.328000           0.904018E-5        1.006394           0.733337E-5        1.005761
        0.330000           0.904069E-5        1.006394           0.733375E-5        1.005761
        0.332000           0.904120E-5        1.006395           0.733412E-5        1.005761
        0.334000           0.904172E-5        1.006395           0.733450E-5        1.005762
        0.336000           0.904223E-5        1.006395           0.733487E-5        1.005762
        0.338000           0.904274E-5        1.006395           0.733525E-5        1.005762
        0.340000           0.904326E-5        1.006395           0.733562E-5        1.005762
        0.342000           0.904377E-5        1.006395           0.733599E-5        1.005762
        0.344000           0.904428E-5        1.006396           0.733637E-5        1.005762
        0.346000           0.904480E-5        1.006396           0.733675E-5        1.005762
        0.348000           0.904531E-5        1.006396           0.733712E-5        1.005763
        0.350000           0.904582E-5        1.006396           0.733749E-5        1.005763
        0.352000           0.904634E-5        1.006396           0.733787E-5        1.005763
        0.354000           0.904685E-5        1.006397           0.733825E-5        1.005763
        0.356000           0.904736E-5        1.006397           0.733862E-5        1.005763
        0.358000           0.904788E-5        1.006397           0.733900E-5        1.005763
        0.360000           0.904839E-5        1.006397           0.733937E-5        1.005763
        0.362000           0.904890E-5        1.006397           0.733975E-5        1.005764
        0.364000           0.904942E-5        1.006397           0.734012E-5        1.005764
        0.366000           0.904993E-5        1.006398           0.734049E-5        1.005764
        0.368000           0.905045E-5        1.006398           0.734087E-5        1.005764
        0.370000           0.905096E-5        1.006398           0.734124E-5        1.005764
        0.372000           0.905147E-5        1.006398           0.734162E-5        1.005764
        0.374000           0.905199E-5        1.006398           0.734200E-5        1.005764
        0.376000           0.905250E-5        1.006399           0.734237E-5        1.005765
        0.378000           0.905301E-5        1.006399           0.734275E-5        1.005765
        0.380000           0.905353E-5        1.006399           0.734312E-5        1.005765
        0.382000           0.905404E-5        1.006399           0.734349E-5        1.005765
        0.384000           0.905456E-5        1.006399           0.734387E-5        1.005765
        0.386000           0.905507E-5        1.006400           0.734425E-5        1.005765
        0.388000           0.905558E-5        1.006400           0.734462E-5        1.005766
        0.390000           0.905610E-5        1.006400           0.734500E-5        1.005766
        0.392000           0.905661E-5        1.006400           0.734538E-5        1.005766
        0.394000           0.905713E-5        1.006400           0.734575E-5        1.005766
        0.396000           0.905765E-5        1.006400           0.734612E-5        1.005766
        0.398000           0.905816E-5        1.006401           0.734650E-5        1.005766
        0.400000           0.905867E-5        1.006401           0.734688E-5        1.005766
        0.402000           0.905919E-5        1.006401           0.734725E-5        1.005767
        0.404000           0.905970E-5        1.006401           0.734763E-5        1.005767
        0.406000           0.906022E-5        1.006401           0.734800E-5        1.005767
        0.408000           0.906073E-5        1.006401           0.734838E-5        1.005767
        0.410000           0.906125E-5        1.006402           0.734875E-5        1.005767
        0.412000           0.906176E-5        1.006402           0.734913E-5        1.005767
        0.414000           0.906228E-5        1.006402           0.734951E-5        1.005767
        0.416000           0.906279E-5        1.006402           0.734988E-5        1.005768
        0.418000           0.906331E-5        1.006402           0.735025E-5        1.005768
        0.420000           0.906382E-5        1.006403           0.735063E-5        1.005768
        0.422000           0.906434E-5        1.006403           0.735101E-5        1.005768
        0.424000           0.906485E-5        1.006403           0.735138E-5        1.005768
        0.426000           0.906537E-5        1.006403           0.735176E-5        1.005768
        0.428000           0.906588E-5        1.006403           0.735213E-5        1.005768
        0.430000           0.906640E-5        1.006403           0.735251E-5        1.005769
        0.432000           0.906691E-5        1.006404           0.735289E-5        1.005769
        0.434000           0.906743E-5        1.006404           0.735326E-5        1.005769
        0.436000           0.906794E-5        1.006404           0.735364E-5        1.005769
        0.438000           0.906846E-5        1.006404           0.735401E-5        1.005769
        0.440000           0.906898E-5        1.006404           0.735439E-5        1.005769
        0.442000           0.906949E-5        1.006405           0.735476E-5        1.005769
        0.444000           0.907001E-5        1.006405           0.735514E-5        1.005770
        0.446000           0.907052E-5        1.006405           0.735552E-5        1.005770
        0.448000           0.907104E-5        1.006405           0.735589E-5        1.005770
        0.450000           0.907155E-5        1.006405           0.735627E-5        1.005770
        0.452000           0.907207E-5        1.006405           0.735665E-5        1.005770
        0.454000           0.907259E-5        1.006406           0.735703E-5        1.005770
        0.456000           0.907310E-5        1.006406           0.735740E-5        1.005771
        0.458000           0.907362E-5        1.006406           0.735777E-5        1.005771
        0.460000           0.907413E-5        1.006406           0.735816E-5        1.005771
        0.462000           0.907465E-5        1.006406           0.735853E-5        1.005771
        0.464000           0.907516E-5        1.006407           0.735891E-5        1.005771
        0.466000           0.907568E-5        1.006407           0.735928E-5        1.005771
        0.468000           0.907620E-5        1.006407           0.735966E-5        1.005771
        0.470000           0.907671E-5        1.006407           0.736003E-5        1.005772
        0.472000           0.907723E-5        1.006407           0.736041E-5        1.005772
        0.474000           0.907774E-5        1.006407           0.736079E-5        1.005772
        0.476000           0.907826E-5        1.006408           0.736116E-5        1.005772
        0.478000           0.907878E-5        1.006408           0.736154E-5        1.005772
        0.480000           0.907929E-5        1.006408           0.736192E-5        1.005772
        0.482000           0.907981E-5        1.006408           0.736229E-5        1.005772
        0.484000           0.908033E-5        1.006408           0.736267E-5        1.005773
        0.486000           0.908084E-5        1.006409           0.736305E-5        1.005773
        0.488000           0.908136E-5        1.006409           0.736342E-5        1.005773
        0.490000           0.908188E-5        1.006409           0.736380E-5        1.005773
        0.492000           0.908239E-5        1.006409           0.736418E-5        1.005773
        0.494000           0.908291E-5        1.006409           0.736455E-5        1.005773
        0.496000           0.908342E-5        1.006409           0.736493E-5        1.005773
        0.498000           0.908394E-5        1.006410           0.736531E-5        1.005774
        0.500000           0.908446E-5        1.006410           0.736568E-5        1.005774
        0.502000           0.908497E-5        1.006410           0.736606E-5        1.005774
        0.504000           0.908549E-5        1.006410           0.736644E-5        1.005774
        0.506000           0.908601E-5        1.006410           0.736682E-5        1.005774
        0.508000           0.908652E-5        1.006411           0.736719E-5        1.005774
        0.510000           0.908704E-5        1.006411           0.736757E-5        1.005774
        0.512000           0.908756E-5        1.006411           0.736795E-5        1.005775
        0.514000           0.908808E-5        1.006411           0.736832E-5        1.005775
        0.516000           0.908859E-5        1.006411           0.736870E-5        1.005775
        0.518000           0.908911E-5        1.006411           0.736907E-5        1.005775
        0.520000           0.908963E-5        1.006412           0.736946E-5        1.005775
        0.522000           0.909014E-5        1.006412           0.736983E-5        1.005775
        0.524000           0.909066E-5        1.006412           0.737021E-5        1.005776
        0.526000           0.909118E-5        1.006412           0.737059E-5        1.005776
        0.528000           0.909170E-5        1.006412           0.737096E-5        1.005776
        0.530000           0.909221E-5        1.006413           0.737134E-5        1.005776
        0.532000           0.909273E-5        1.006413           0.737172E-5        1.005776
        0.534000           0.909325E-5        1.006413           0.737210E-5        1.005776
        0.536000           0.909377E-5        1.006413           0.737248E-5        1.005776
        0.538000           0.909428E-5        1.006413           0.737285E-5        1.005777
        0.540000           0.909480E-5        1.006413           0.737323E-5        1.005777
        0.542000           0.909532E-5        1.006414           0.737361E-5        1.005777
        0.544000           0.909584E-5        1.006414           0.737399E-5        1.005777
        0.546000           0.909635E-5        1.006414           0.737436E-5        1.005777
        0.548000           0.909687E-5        1.006414           0.737474E-5        1.005777
        0.550000           0.909739E-5        1.006414           0.737512E-5        1.005777
        0.552000           0.909791E-5        1.006415           0.737550E-5        1.005778
        0.554000           0.909842E-5        1.006415           0.737588E-5        1.005778
        0.556000           0.909895E-5        1.006415           0.737626E-5        1.005778
        0.558000           0.909946E-5        1.006415           0.737663E-5        1.005778
        0.560000           0.909998E-5        1.006415           0.737701E-5        1.005778
        0.562000           0.910050E-5        1.006415           0.737739E-5        1.005778
        0.564000           0.910102E-5        1.006416           0.737777E-5        1.005778
        0.566000           0.910153E-5        1.006416           0.737814E-5        1.005779
        0.568000           0.910205E-5        1.006416           0.737852E-5        1.005779
        0.570000           0.910257E-5        1.006416           0.737890E-5        1.005779
        0.572000           0.910309E-5        1.006416           0.737928E-5        1.005779
        0.574000           0.910361E-5        1.006417           0.737966E-5        1.005779
        0.576000           0.910413E-5        1.006417           0.738003E-5        1.005779
        0.578000           0.910465E-5        1.006417           0.738041E-5        1.005780
        0.580000           0.910516E-5        1.006417           0.738079E-5        1.005780
        0.582000           0.910568E-5        1.006417           0.738117E-5        1.005780
        0.584000           0.910620E-5        1.006418           0.738154E-5        1.005780
        0.586000           0.910672E-5        1.006418           0.738192E-5        1.005780
        0.588000           0.910724E-5        1.006418           0.738230E-5        1.005780
        0.590000           0.910776E-5        1.006418           0.738268E-5        1.005780
        0.592000           0.910828E-5        1.006418           0.738306E-5        1.005781
        0.594000           0.910879E-5        1.006418           0.738343E-5        1.005781
        0.596000           0.910931E-5        1.006419           0.738381E-5        1.005781
        0.598000           0.910983E-5        1.006419           0.738419E-5        1.005781
        0.600000           0.911035E-5        1.006419           0.738457E-5        1.005781
        0.602000           0.911087E-5        1.006419           0.738494E-5        1.005781
        0.604000           0.911139E-5        1.006419           0.738532E-5        1.005781
        0.606000           0.911191E-5        1.006419           0.738571E-5        1.005782
        0.608000           0.911243E-5        1.006420           0.738608E-5        1.005782
        0.610000           0.911295E-5        1.006420           0.738646E-5        1.005782
        0.612000           0.911346E-5        1.006420           0.738684E-5        1.005782
        0.614000           0.911398E-5        1.006420           0.738722E-5        1.005782
        0.616000           0.911450E-5        1.006420           0.738760E-5        1.005782
