#                                                                     
# $$\                                                                 
# $$ |                                                                
# $$ |     $$\   $$\ $$$$$$\$$$$\   $$$$$$\  $$$$$$$\                 
# $$ |     $$ |  $$ |$$  _$$  _$$\ $$  __$$\ $$  __$$\                
# $$ |     $$ |  $$ |$$ / $$ / $$ |$$$$$$$$ |$$ |  $$ |               
# $$ |     $$ |  $$ |$$ | $$ | $$ |$$   ____|$$ |  $$ |               
# $$$$$$$$\\$$$$$$  |$$ | $$ | $$ |\$$$$$$$\ $$ |  $$ |               
# \________|\______/ \__| \__| \__| \_______|\__|  \__|               
#                                                                     
#                   Fork Lumen 2.1.0                                  
#                   Branch is nlresp                                  
#        MPI+OpenMP+SLK+SLEPC+HDF5_MPI_IO Build                       
#               http://www.lumen-code.org                             
#
# Absorption @ Q(1):   1.00000000      0.00000000      0.00000000    [q->0 direction]
#
# [GEN] GF Energies                               : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
# [GEN] Green`s Function                          : Resonant
#
# [GEN] Gauge                                     : Length
# [GEN] [r,Vnl] included                          : yes
#
# DIP band range                                  :   1  10
# DIP band range limits                           :   5   6
# DIP e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# RL vectors in the sum                           :  1837
# [r,Vnl] included                                : yes
# Bands ordered                                   : yes
# Direct v evaluation                             : no
# Approach used                                   : G-space v
# Dipoles computed                                : R V P [G-space]
# Wavefunctions                                   : Perdew, Burke & Ernzerhof(X)+Perdew, Burke & Ernzerhof(C)
#
#
# [K] Identifier                                  :   6912
# [K] Dimension                                   :  1080
# [K] Bands                                       :   1  10
# [K] Exchange res                                : yes
# [K] Correlation res                             : yes
# [K] Kernel`s coupling                           : no
# [K] Exchange cpl                                : no
# [K] Correlation cpl                             : no
# [K] W interaction is bare                       : no
# [K] ALDA kernel in R-space                      : no
# [K] RL vectors exchange                         :   531
# [K] RL vectors correlation                      :   89
# [K] E/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [K] Coupling range                              :   100.000000      100.000000    [o/o]
# [W] Interaction is diagonal                     : no
# [W] Matrix size                                 :   89
# [W] Bands                                       :   1  10
# [W] e/h energy range                            :  -1.00000000     -1.00000000    [eV]
# [W] Poles                                       :   100.000000    [o/o]
# [W] RL vectors in the sum                       :  1837
# [W] [r,Vnl] included                            : yes
# [W] Field direction                             :  0.999999975E-5   0.00000000      0.00000000   
# [W] Coulomb Cutoff                              : none
# [W] Hxc Kernel                                  : HARTREE
# [RIM] RL components col                         : 0
# [RIM] Random points col                         : 0
# [SOC] Perturbative SOC                          : no
# [X] Response Kind                               : BAR
#
# Diamagnetic term                                
# Ao                                              :  -9.56937981    [nel]
# A                                               :  -9.61057949    [nel]
#
#    E[1] [eV]          Im(eps)            Re(eps)            Im(eps_o)          Re(eps_o)
#
        0.000000           0.884739E-5        1.006340           0.721738E-5        1.005729
        0.002000           0.884789E-5        1.006341           0.721775E-5        1.005729
        0.004000           0.884839E-5        1.006341           0.721812E-5        1.005729
        0.006000           0.884888E-5        1.006341           0.721848E-5        1.005729
        0.008000           0.884938E-5        1.006341           0.721884E-5        1.005729
        0.010000           0.884987E-5        1.006341           0.721921E-5        1.005729
        0.012000           0.885037E-5        1.006341           0.721958E-5        1.005729
        0.014000           0.885087E-5        1.006342           0.721994E-5        1.005730
        0.016000           0.885136E-5        1.006342           0.722030E-5        1.005730
        0.018000           0.885185E-5        1.006342           0.722067E-5        1.005730
        0.020000           0.885235E-5        1.006342           0.722103E-5        1.005730
        0.022000           0.885285E-5        1.006342           0.722140E-5        1.005730
        0.024000           0.885334E-5        1.006343           0.722176E-5        1.005730
        0.026000           0.885384E-5        1.006343           0.722213E-5        1.005730
        0.028000           0.885434E-5        1.006343           0.722249E-5        1.005731
        0.030000           0.885483E-5        1.006343           0.722286E-5        1.005731
        0.032000           0.885533E-5        1.006343           0.722322E-5        1.005731
        0.034000           0.885583E-5        1.006343           0.722359E-5        1.005731
        0.036000           0.885632E-5        1.006344           0.722396E-5        1.005731
        0.038000           0.885682E-5        1.006344           0.722432E-5        1.005731
        0.040000           0.885731E-5        1.006344           0.722469E-5        1.005731
        0.042000           0.885781E-5        1.006344           0.722505E-5        1.005732
        0.044000           0.885831E-5        1.006344           0.722542E-5        1.005732
        0.046000           0.885880E-5        1.006344           0.722578E-5        1.005732
        0.048000           0.885930E-5        1.006345           0.722615E-5        1.005732
        0.050000           0.885979E-5        1.006345           0.722651E-5        1.005732
        0.052000           0.886029E-5        1.006345           0.722688E-5        1.005732
        0.054000           0.886079E-5        1.006345           0.722724E-5        1.005732
        0.056000           0.886129E-5        1.006345           0.722761E-5        1.005733
        0.058000           0.886178E-5        1.006346           0.722797E-5        1.005733
        0.060000           0.886228E-5        1.006346           0.722834E-5        1.005733
        0.062000           0.886278E-5        1.006346           0.722871E-5        1.005733
        0.064000           0.886327E-5        1.006346           0.722907E-5        1.005733
        0.066000           0.886377E-5        1.006346           0.722944E-5        1.005733
        0.068000           0.886427E-5        1.006346           0.722980E-5        1.005733
        0.070000           0.886476E-5        1.006347           0.723017E-5        1.005734
        0.072000           0.886526E-5        1.006347           0.723054E-5        1.005734
        0.074000           0.886576E-5        1.006347           0.723090E-5        1.005734
        0.076000           0.886625E-5        1.006347           0.723127E-5        1.005734
        0.078000           0.886675E-5        1.006347           0.723163E-5        1.005734
        0.080000           0.886725E-5        1.006347           0.723200E-5        1.005734
        0.082000           0.886775E-5        1.006348           0.723236E-5        1.005734
        0.084000           0.886824E-5        1.006348           0.723273E-5        1.005735
        0.086000           0.886874E-5        1.006348           0.723310E-5        1.005735
        0.088000           0.886924E-5        1.006348           0.723346E-5        1.005735
        0.090000           0.886973E-5        1.006348           0.723383E-5        1.005735
        0.092000           0.887023E-5        1.006348           0.723419E-5        1.005735
        0.094000           0.887073E-5        1.006349           0.723456E-5        1.005735
        0.096000           0.887123E-5        1.006349           0.723493E-5        1.005736
        0.098000           0.887172E-5        1.006349           0.723529E-5        1.005736
        0.100000           0.887222E-5        1.006349           0.723566E-5        1.005736
        0.102000           0.887272E-5        1.006349           0.723603E-5        1.005736
        0.104000           0.887322E-5        1.006350           0.723639E-5        1.005736
        0.106000           0.887372E-5        1.006350           0.723676E-5        1.005736
        0.108000           0.887421E-5        1.006350           0.723712E-5        1.005736
        0.110000           0.887471E-5        1.006350           0.723749E-5        1.005736
        0.112000           0.887521E-5        1.006350           0.723786E-5        1.005737
        0.114000           0.887571E-5        1.006351           0.723822E-5        1.005737
        0.116000           0.887620E-5        1.006351           0.723859E-5        1.005737
        0.118000           0.887670E-5        1.006351           0.723895E-5        1.005737
        0.120000           0.887720E-5        1.006351           0.723932E-5        1.005737
        0.122000           0.887770E-5        1.006351           0.723969E-5        1.005737
        0.124000           0.887819E-5        1.006351           0.724005E-5        1.005738
        0.126000           0.887869E-5        1.006351           0.724042E-5        1.005738
        0.128000           0.887919E-5        1.006352           0.724079E-5        1.005738
        0.130000           0.887969E-5        1.006352           0.724116E-5        1.005738
        0.132000           0.888019E-5        1.006352           0.724152E-5        1.005738
        0.134000           0.888069E-5        1.006352           0.724189E-5        1.005738
        0.136000           0.888119E-5        1.006352           0.724225E-5        1.005738
        0.138000           0.888168E-5        1.006353           0.724262E-5        1.005738
        0.140000           0.888218E-5        1.006353           0.724299E-5        1.005739
        0.142000           0.888268E-5        1.006353           0.724335E-5        1.005739
        0.144000           0.888318E-5        1.006353           0.724372E-5        1.005739
        0.146000           0.888368E-5        1.006353           0.724409E-5        1.005739
        0.148000           0.888418E-5        1.006353           0.724445E-5        1.005739
        0.150000           0.888468E-5        1.006354           0.724482E-5        1.005739
        0.152000           0.888517E-5        1.006354           0.724519E-5        1.005740
        0.154000           0.888567E-5        1.006354           0.724555E-5        1.005740
        0.156000           0.888617E-5        1.006354           0.724592E-5        1.005740
        0.158000           0.888667E-5        1.006354           0.724629E-5        1.005740
        0.160000           0.888717E-5        1.006355           0.724666E-5        1.005740
        0.162000           0.888767E-5        1.006355           0.724702E-5        1.005740
        0.164000           0.888817E-5        1.006355           0.724739E-5        1.005740
        0.166000           0.888867E-5        1.006355           0.724776E-5        1.005741
        0.168000           0.888916E-5        1.006355           0.724813E-5        1.005741
        0.170000           0.888966E-5        1.006355           0.724849E-5        1.005741
        0.172000           0.889016E-5        1.006356           0.724886E-5        1.005741
        0.174000           0.889066E-5        1.006356           0.724923E-5        1.005741
        0.176000           0.889116E-5        1.006356           0.724959E-5        1.005741
        0.178000           0.889166E-5        1.006356           0.724996E-5        1.005741
        0.180000           0.889216E-5        1.006356           0.725033E-5        1.005742
        0.182000           0.889266E-5        1.006356           0.725070E-5        1.005742
        0.184000           0.889316E-5        1.006357           0.725106E-5        1.005742
        0.186000           0.889366E-5        1.006357           0.725143E-5        1.005742
        0.188000           0.889416E-5        1.006357           0.725180E-5        1.005742
        0.190000           0.889466E-5        1.006357           0.725216E-5        1.005742
        0.192000           0.889515E-5        1.006357           0.725253E-5        1.005742
        0.194000           0.889566E-5        1.006358           0.725290E-5        1.005743
        0.196000           0.889616E-5        1.006358           0.725327E-5        1.005743
        0.198000           0.889665E-5        1.006358           0.725363E-5        1.005743
        0.200000           0.889715E-5        1.006358           0.725400E-5        1.005743
        0.202000           0.889765E-5        1.006358           0.725437E-5        1.005743
        0.204000           0.889815E-5        1.006359           0.725474E-5        1.005743
        0.206000           0.889865E-5        1.006359           0.725511E-5        1.005744
        0.208000           0.889915E-5        1.006359           0.725547E-5        1.005744
        0.210000           0.889965E-5        1.006359           0.725584E-5        1.005744
        0.212000           0.890015E-5        1.006359           0.725621E-5        1.005744
        0.214000           0.890065E-5        1.006359           0.725658E-5        1.005744
        0.216000           0.890115E-5        1.006360           0.725694E-5        1.005744
        0.218000           0.890165E-5        1.006360           0.725731E-5        1.005744
        0.220000           0.890215E-5        1.006360           0.725768E-5        1.005744
        0.222000           0.890265E-5        1.006360           0.725805E-5        1.005745
        0.224000           0.890315E-5        1.006360           0.725842E-5        1.005745
        0.226000           0.890365E-5        1.006360           0.725878E-5        1.005745
        0.228000           0.890415E-5        1.006361           0.725915E-5        1.005745
        0.230000           0.890465E-5        1.006361           0.725952E-5        1.005745
        0.232000           0.890515E-5        1.006361           0.725989E-5        1.005745
        0.234000           0.890565E-5        1.006361           0.726025E-5        1.005746
        0.236000           0.890616E-5        1.006361           0.726062E-5        1.005746
        0.238000           0.890666E-5        1.006361           0.726099E-5        1.005746
        0.240000           0.890716E-5        1.006362           0.726136E-5        1.005746
        0.242000           0.890766E-5        1.006362           0.726173E-5        1.005746
        0.244000           0.890816E-5        1.006362           0.726210E-5        1.005746
        0.246000           0.890866E-5        1.006362           0.726246E-5        1.005746
        0.248000           0.890916E-5        1.006362           0.726283E-5        1.005746
        0.250000           0.890966E-5        1.006363           0.726320E-5        1.005747
        0.252000           0.891016E-5        1.006363           0.726357E-5        1.005747
        0.254000           0.891066E-5        1.006363           0.726394E-5        1.005747
        0.256000           0.891116E-5        1.006363           0.726431E-5        1.005747
        0.258000           0.891166E-5        1.006363           0.726468E-5        1.005747
        0.260000           0.891216E-5        1.006363           0.726504E-5        1.005747
        0.262000           0.891266E-5        1.006364           0.726541E-5        1.005748
        0.264000           0.891317E-5        1.006364           0.726578E-5        1.005748
        0.266000           0.891367E-5        1.006364           0.726615E-5        1.005748
        0.268000           0.891417E-5        1.006364           0.726652E-5        1.005748
        0.270000           0.891467E-5        1.006364           0.726688E-5        1.005748
        0.272000           0.891517E-5        1.006364           0.726725E-5        1.005748
        0.274000           0.891567E-5        1.006365           0.726762E-5        1.005748
        0.276000           0.891617E-5        1.006365           0.726799E-5        1.005749
        0.278000           0.891667E-5        1.006365           0.726836E-5        1.005749
        0.280000           0.891718E-5        1.006365           0.726873E-5        1.005749
        0.282000           0.891768E-5        1.006365           0.726910E-5        1.005749
        0.284000           0.891818E-5        1.006366           0.726947E-5        1.005749
        0.286000           0.891868E-5        1.006366           0.726983E-5        1.005749
        0.288000           0.891918E-5        1.006366           0.727020E-5        1.005749
        0.290000           0.891968E-5        1.006366           0.727057E-5        1.005750
        0.292000           0.892018E-5        1.006366           0.727094E-5        1.005750
        0.294000           0.892069E-5        1.006366           0.727131E-5        1.005750
        0.296000           0.892119E-5        1.006367           0.727168E-5        1.005750
        0.298000           0.892169E-5        1.006367           0.727205E-5        1.005750
        0.300000           0.892219E-5        1.006367           0.727242E-5        1.005750
        0.302000           0.892269E-5        1.006367           0.727279E-5        1.005750
        0.304000           0.892320E-5        1.006367           0.727315E-5        1.005751
        0.306000           0.892370E-5        1.006368           0.727352E-5        1.005751
        0.308000           0.892420E-5        1.006368           0.727389E-5        1.005751
        0.310000           0.892470E-5        1.006368           0.727426E-5        1.005751
        0.312000           0.892520E-5        1.006368           0.727463E-5        1.005751
        0.314000           0.892571E-5        1.006368           0.727500E-5        1.005751
        0.316000           0.892621E-5        1.006368           0.727537E-5        1.005751
        0.318000           0.892671E-5        1.006369           0.727574E-5        1.005752
        0.320000           0.892721E-5        1.006369           0.727611E-5        1.005752
        0.322000           0.892771E-5        1.006369           0.727648E-5        1.005752
        0.324000           0.892822E-5        1.006369           0.727685E-5        1.005752
        0.326000           0.892872E-5        1.006369           0.727721E-5        1.005752
        0.328000           0.892922E-5        1.006369           0.727758E-5        1.005752
        0.330000           0.892972E-5        1.006370           0.727795E-5        1.005752
        0.332000           0.893023E-5        1.006370           0.727832E-5        1.005753
        0.334000           0.893073E-5        1.006370           0.727869E-5        1.005753
        0.336000           0.893123E-5        1.006370           0.727906E-5        1.005753
        0.338000           0.893174E-5        1.006370           0.727943E-5        1.005753
        0.340000           0.893224E-5        1.006371           0.727980E-5        1.005753
        0.342000           0.893274E-5        1.006371           0.728017E-5        1.005753
        0.344000           0.893324E-5        1.006371           0.728054E-5        1.005754
        0.346000           0.893375E-5        1.006371           0.728091E-5        1.005754
        0.348000           0.893425E-5        1.006371           0.728128E-5        1.005754
        0.350000           0.893475E-5        1.006371           0.728165E-5        1.005754
        0.352000           0.893525E-5        1.006372           0.728202E-5        1.005754
        0.354000           0.893576E-5        1.006372           0.728239E-5        1.005754
        0.356000           0.893626E-5        1.006372           0.728276E-5        1.005754
        0.358000           0.893676E-5        1.006372           0.728313E-5        1.005754
        0.360000           0.893727E-5        1.006372           0.728350E-5        1.005755
        0.362000           0.893777E-5        1.006373           0.728387E-5        1.005755
        0.364000           0.893827E-5        1.006373           0.728424E-5        1.005755
        0.366000           0.893877E-5        1.006373           0.728461E-5        1.005755
        0.368000           0.893928E-5        1.006373           0.728498E-5        1.005755
        0.370000           0.893978E-5        1.006373           0.728535E-5        1.005755
        0.372000           0.894028E-5        1.006373           0.728572E-5        1.005756
        0.374000           0.894079E-5        1.006374           0.728609E-5        1.005756
        0.376000           0.894129E-5        1.006374           0.728646E-5        1.005756
        0.378000           0.894179E-5        1.006374           0.728683E-5        1.005756
        0.380000           0.894230E-5        1.006374           0.728720E-5        1.005756
        0.382000           0.894280E-5        1.006374           0.728757E-5        1.005756
        0.384000           0.894331E-5        1.006374           0.728794E-5        1.005756
        0.386000           0.894381E-5        1.006375           0.728831E-5        1.005756
        0.388000           0.894431E-5        1.006375           0.728868E-5        1.005757
        0.390000           0.894482E-5        1.006375           0.728905E-5        1.005757
        0.392000           0.894532E-5        1.006375           0.728942E-5        1.005757
        0.394000           0.894582E-5        1.006375           0.728979E-5        1.005757
        0.396000           0.894633E-5        1.006376           0.729016E-5        1.005757
        0.398000           0.894683E-5        1.006376           0.729053E-5        1.005757
        0.400000           0.894734E-5        1.006376           0.729090E-5        1.005758
        0.402000           0.894784E-5        1.006376           0.729127E-5        1.005758
        0.404000           0.894834E-5        1.006376           0.729164E-5        1.005758
        0.406000           0.894885E-5        1.006377           0.729201E-5        1.005758
        0.408000           0.894935E-5        1.006377           0.729238E-5        1.005758
        0.410000           0.894986E-5        1.006377           0.729275E-5        1.005758
        0.412000           0.895036E-5        1.006377           0.729312E-5        1.005758
        0.414000           0.895086E-5        1.006377           0.729349E-5        1.005759
        0.416000           0.895137E-5        1.006377           0.729386E-5        1.005759
        0.418000           0.895187E-5        1.006378           0.729424E-5        1.005759
        0.420000           0.895238E-5        1.006378           0.729461E-5        1.005759
        0.422000           0.895288E-5        1.006378           0.729498E-5        1.005759
        0.424000           0.895338E-5        1.006378           0.729535E-5        1.005759
        0.426000           0.895389E-5        1.006378           0.729572E-5        1.005759
        0.428000           0.895439E-5        1.006378           0.729609E-5        1.005760
        0.430000           0.895490E-5        1.006379           0.729646E-5        1.005760
        0.432000           0.895540E-5        1.006379           0.729683E-5        1.005760
        0.434000           0.895591E-5        1.006379           0.729720E-5        1.005760
        0.436000           0.895641E-5        1.006379           0.729757E-5        1.005760
        0.438000           0.895692E-5        1.006379           0.729794E-5        1.005760
        0.440000           0.895742E-5        1.006379           0.729831E-5        1.005760
        0.442000           0.895793E-5        1.006380           0.729869E-5        1.005761
        0.444000           0.895843E-5        1.006380           0.729906E-5        1.005761
        0.446000           0.895894E-5        1.006380           0.729943E-5        1.005761
        0.448000           0.895944E-5        1.006380           0.729980E-5        1.005761
        0.450000           0.895995E-5        1.006380           0.730017E-5        1.005761
        0.452000           0.896045E-5        1.006381           0.730054E-5        1.005761
        0.454000           0.896096E-5        1.006381           0.730091E-5        1.005762
        0.456000           0.896146E-5        1.006381           0.730128E-5        1.005762
        0.458000           0.896197E-5        1.006381           0.730165E-5        1.005762
        0.460000           0.896247E-5        1.006381           0.730203E-5        1.005762
        0.462000           0.896298E-5        1.006382           0.730240E-5        1.005762
        0.464000           0.896348E-5        1.006382           0.730277E-5        1.005762
        0.466000           0.896399E-5        1.006382           0.730314E-5        1.005762
        0.468000           0.896450E-5        1.006382           0.730351E-5        1.005763
        0.470000           0.896500E-5        1.006382           0.730388E-5        1.005763
        0.472000           0.896550E-5        1.006382           0.730425E-5        1.005763
